smiles
Cc1nc(N)nc2c1cc(-c1cccc(CO)c1)c(=O)n2C1CCOCC1
CCn1nccc1NC(=O)c1cc2c(C)nc(N)nc2n(C(C)C)c1=O
COc1ncc(-c2ccc3nccc(C#CCN(C)CCO)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F
COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC
CN(C)[C@@H]1C[C@@H](C(N)=O)N(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)ncc2CC3)C1
COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCN1CCN(CCCO)CC1
CC(C)(O)Cn1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2
N#Cc1cc(N)ncc1-c1cc(Nc2cnc3ccccc3c2)nc(N2CCOCC2)n1
N#Cc1ncccc1Nc1ccc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2c1
Nc1nc2cc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)ccc2o1
COc1ncc(-c2cc3c(C)nc(N)nc3n(N3CCCC3)c2=O)cc1F
COc1ncc(Nc2nc3ccc(C(C)(C)O)cn3c2-c2nc(C)nc(N)n2)cc1F
COc1ncc(-c2cc3c(C)nc(NC(C)=O)nc3s2)cc1NS(C)(=O)=O
CCc1ncnc(-c2ccc(C(=O)N3CCn4cnnc4C3)c(Cl)c2)c1C#Cc1ccc(N)nc1
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CCCN3)ccc1-2
CNc1nc(C)c2cc(C(=O)Nc3ccon3)c(=O)n(C3CCCC3)c2n1
Cc1nc(NC(=O)N2CCC[C@@]2(C)C(N)=O)sc1-c1ccnc(C2(C(F)(F)F)CCC2)c1
C[C@@H]1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C(F)(F)F)sc2CC3)[C@@H]1C(N)=O
Nc1ncc(-c2nc(N3CCOCC3)c3sccc3n2)cn1
Cc1nc(N)c(-c2nc(C3CCN(C)CC3)nn2C)nc1-c1cnc2ccccn12
FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(F)cn12
CC(C)N1CCN(c2cnc3ccc(-c4cnc(Cl)c(NS(=O)(=O)c5ccc(F)cc5)c4)cc3n2)CC1
O=S(=O)(Nc1cc(-c2cnc3ccc(N4CCOCC4)cn23)cnc1Cl)c1ccc(F)cc1
O=C(c1nn([C@H]2CCCN(CCC3CCOCC3)C2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1
COCCOc1cc(-c2ccc3nc(NC(C)=O)cn3n2)cnc1N
CNC(=O)Nc1ccc(Nc2nc3ccccc3n2-c2nc(C)nc(N)n2)cc1
O=c1cc(N2CCOCC2)nc2n1CC[C@@H](C(F)(F)F)N2C[C@@H](O)c1ccccc1
COc1ccc(-c2ccc3nc(C)c(-c4cnc(N)c(C(F)(F)F)c4)n3n2)cc1OC
CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21
O=C(Nc1ccc(F)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1
Cn1ncc2c(Oc3ccc(S(C)(=O)=O)cc3)cc(-c3cccc4[nH]ncc34)nc21
COc1ncc(-c2cnc3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(Cl)s1
CC(C)C(=O)N1CC[C@](C)(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)C1
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1
CN(C(=O)c1cc2c(s1)-c1ncccc1OCC2)c1ccccc1Cl
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1
Cc1nc(NC(=O)[C@@H](C)N)sc1-c1cncc(NS(=O)(=O)c2ccccc2)c1
Nc1ccc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1
CC(=O)Nc1nc2ccc(-c3cnc(N)c(C(F)(F)F)c3)cc2s1
COCCN(C)c1cc(C(=O)O)nc2c(-c3cccc(CO)c3)nc(N3CCOCC3)nc12
CN(C)CCn1ccc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)nc21
COc1ccc(-c2ccc3ncc4c(c3n2)N(c2ccc(N3CCNCC3)c(C(F)(F)F)c2)C(=O)N(C)C4)cn1
Oc1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1
COc1ccc(-c2ccc3ncc(-c4ccc(C(N)=O)cc4)n3n2)cc1OC
CO[C@H]1CC[C@H](n2c(=O)c(-c3cc[nH]n3)cc3c(C)nc(N)nc32)CC1
CC(C)(c1cc(-c2cnc(NC(=O)N3CCC[C@H]3C(N)=O)s2)ccn1)C(F)(F)F
COc1ccc(-c2ccc3ncc4c(c3n2)N(C2CCN(C(=O)[C@@H](C)O)CC2)C(=O)N(C)C4)cn1
CNC(=S)NCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1
N#CC(=Cc1cc(O)c(O)c(Br)c1)C(=N)C(C#N)C#N
C=C(C)[C@@H]1CC=C(COc2nc(N)nc3nc[nH]c23)CC1
COc1cc(OC)cc(C2Cc3cnc(N(CCCCCO)C(C)=O)cc3N=C2NC(=O)NC(C)(C)C)c1
C=CCNC(=O)C(=O)C(CCC)NC(=O)[C@@H]1C2CCC(C2)N1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C
CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C
COc1ccc(OC)c(CC(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)CSCC(C)C)C(C)C)c1
CCc1c(C)[nH]c(=O)c(NC=O)c1Cc1cc(C)cc(C)c1
O=S(=O)(NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C=CCN(CCOC)CC1=Cc2cc(S(N)(=O)=O)sc2S(=O)(=O)N1C
FC(CNC12CC3CC(CC(C3)C1)C2)=C1CCCCC1
C=C(Br)CN(C1Cc2cc(C#N)ccc2N(Cc2cncn2C)C1)S(=O)(=O)c1cn(C)cn1
Cn1cc(C(CN)c2cncc(/C=C/c3ccncc3)c2)c2ccccc21
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C/CC[C@@H]2CNCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1
O=c1ccc(S(=O)(=O)Cc2c(Cl)cccc2Cl)n[nH]1
CC(=O)N(C)C1CCC([C@H](C(=O)N(C)C)[C@H]([NH3+])C(=O)N2CC[C@H](F)C2)CC1
CC(C)c1ccccc1Nc1nnc(SCc2ccoc2)[nH]1
CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl
C=CC[C@H](O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C
CCCn1c(O)c(C2=CC(=O)c3[nH]cc(CCN)c3C2=O)n(C)c1=O
CN/C([CH-][N+](=O)[O-])=[NH+]\CCSCc1ccc(CN(C)C)o1
NC(=NCCc1ccc(I)cc1)SCCCc1cnc[nH]1
CC(C)CN(CC(C)C)c1nc(NCCO)nc2c(N(CC(C)C)CC(C)C)nc(NCCO)nc12
CNC(=O)c1nc(C(C)(C)NC(=O)C(=O)N(C)C)n(C)c(=O)c1O
Oc1c(C(=S)NCc2ccc(-c3ccccc3)cc2)occc1=S
O=C(CC[NH+]1CC[NH+]2CCCC[C@@H]2C1)N1c2ccccc2Sc2ccc(Cl)cc21
NC(=O)C1([NH+]2CCCCC2)CC[NH+](CC(=O)Nc2ccccc2Sc2ccccc2)CC1
C[NH+](C)CCC[C@@H]1Sc2ccccc2Sc2ccccc21
CCN1CCN(c2cc3[nH]c(SC(C)(C)C)nc3cc2Cl)[C@H](C)C1
CN(Cc1cccc2c1S(=O)(=O)C=C2C1C(=O)[C@H](C(C)(C)C)N(CCC(C)(C)C)C1=O)S(C)(=O)=O
CCCCCCC1=Cc2c/c(=C3/NN/C(=C4/C=CC=CC4=O)O3)c(=O)oc2=CC1=O
Clc1ccc(-n2nnnc2Sc2ncnc3sccc23)cc1
N#C/C(=C/c1ccc(N2CCCCCC2)o1)c1ccc(F)cc1
CC[N+](C)(CC)CCCn1c2cc(=[NH2+])ccc-2c2ccc(N)cc2c1-c1ccccc1
CCC(/C=C1\Sc2ccc(OC)cc2N1CCO)=C\c1sc2ccc(OC)cc2[n+]1CCO
Cc1ccc(-c2c3c([nH]c(=S)c2C#N)CCCC3)o1
NS(=O)(=O)OCCCCCCCCCCOS(N)(=O)=O
OCCCCC/[NH+]=c1\cc(-c2ccccc2)oc2ccc(Cl)cc12
FC(F)Sc1ccc(Nc2ncnc3nc[nH]c23)cc1
O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1
CN(C)C=Nc1ncnc2c1cnn2-c1ccc(C(F)(F)F)cn1
COc1ncnc2c1N=C1CC(C)(C)CC(N)=C1S2
N#CC1C(=N)OC2=C(CCC/C2=C/c2ccoc2)C1c1ccoc1
O=C1C(c2ccncc2)N(CCC2=CCCCC2)C(=O)CN1C1CCCCC1
N#CC(C(N)=O)=c1ccc2c(c1)N1C3=C(CCCC3)CC3CCCCC31N=2
CCN(CC)S(=O)(=O)c1ccc(N=C2NS(=O)(=O)c3ccccc32)cc1
O=C1C=CC2=C3Oc4c(ccc5cc([O-])ccc45)C(c4ccccc4C(=O)[O-])C3C=CC2=C1
Cc1c(C)c(O)c(C=CCCC#CCCCC#CCO)c(C)c1O
CC1CC(C)C[N+](=C2C=C(N3CCCC3)CC(C)(C)C2)C1
CC(=NOC(=O)c1ccc(OC(C)C)cc1)c1ccc(C)c(C)c1
Cc1cc(/C=C2/C(=O)N(C)C(=S)N2C)c(C)n1C1CC1
CCSC(C)CC1Cc2onc(CC)c2C(N=O)C1
On1[o+]nc2c1CCc1nc(-c3ccccc3)[n-]c1-2
CC1(N2CCOCC2)CC2(O)C(=[N+]1[O-])CCc1nonc12
Cn1c(=O)c2c(ncn2CCCNC2=CC(=O)CC(C)(C)C2)n(C)c1=O
CSC1=Nc2sc3c(c2C(NCCCO)N1)CC(C)(C)OC3
C(=NC(N=Cc1ccco1)c1ccco1)c1ccco1
O=[N+]([O-])c1ccc(C2=[N+]3N[C-](c4ccccc4)CC3c3ccccc3O2)s1
CC1CC(C)(C)NCCNC(C)CC(C)(C)NCCN1
CC/C(=C\C=C\[C@@H]1C=C[C@@H]2CCC[C@H]2[C@@H]1C(=O)c1ccc[nH]1)[C@@H]1O[C@@H]([C@@H](C)C(=O)[O-])CC[C@@H]1C
Cc1cc2c3c(c1C)C1(C(=O)N3C(C)(C)CC2C)C(C#N)=C(N)OC2=C1C(=O)CC(C)(C)C2
CC1(C)OC2OC(C(=O)NN=Cc3cc(Br)ccc3O)C3OC(C)(C)OC3C2O1
CCOC1=C/C(=C/c2c(N)n3nc(S(=O)(=O)CC)sc3nc2=O)C=CC1=O
O=C1N=c2ccccc2=C1c1[nH]c2ccccc2c1NO
Cc1c(C(=O)c2n[o+]n([O-])c2C(=O)c2cnn(C)c2C)cnn1C
N#CC1(C#N)COC23CCCCC2C1(C#N)C(=N)O3
CCCC[N-]c1c([N+](=O)[O-])ccc2c1NC1(CCCCC1)[N+]2=O
CCN(CC)C1=CC2=CC(=C(C#N)C#N)CCC2CC1
Cc1ccc2[nH]c(/C(=C(\Sc3ccccc3)[C-](Cl)Cl)[N+](=O)[O-])[nH+]c2c1
N#CC(C#N)c1nc2ccccc2nc1-[n+]1cccc([N-]C(=O)c2cccs2)c1
CCNC1=NC(=O)C(=C2CCNC(=O)c3[nH]c(Br)c(Br)c32)N1
CC1(C)Cc2c(sc(N=CN3CCCCCC3)c2C#N)C(C)(C)N1
CC(C)(C#CCCCCC#CC(C)(C)[N+](C)(C)C)[N+](C)(C)C
CC1(C)Oc2ccc3ccc(=O)oc3c2C(CN=O)=C1Cl
CCCC[N+]12C3C[C@H](C4C(O)[C@]5(C[C@@H]41)c1ccccc1N(C)[C@@H]35)[C@H](CC)[C@H]2O
CC(=O)c1cccc(NC(=O)CCc2nnc3ccc(NCc4ccco4)nn23)c1
O=C1COc2ccc(C(=O)COC(=O)C=Cc3ccc(Br)o3)cc2N1
Cc1ccc(/C=C2/C(=O)ON=C2c2ccccc2)o1
CN1[c+]2cccccc2SC12C([N+](=O)[O-])=CC(=[N+]([O-])[O-])C=C2[N+](=O)[O-]
O=C1C=CC(=Cc2c(-c3ccc(Cl)cc3)[nH]oc2=O)C=C1
COC(=O)[C@]1(C)CCC[C@@]2(C)C3CC[C@@]4(C)C[C@]3(CCC21)CC4=NO
O=C1CCCCCC=CCCOC(=O)c2c(O)cc(O)c(Cl)c2C1
COc1ccc(C(O)c2coc3ccc(O)c(CN(C)C)c23)cc1
COCCNc1nc(N)c([N+](=O)[O-])c(NCC2CCCO2)n1
CSc1nc2n(n1)C(c1cccs1)C1C(=O)CCCC1=N2
O=[N+]([O-])c1cc([CH-]N=[OH+])ccc1Oc1ccc(F)cc1
CCCCNC1C(CC)C(CCC)C(C#N)(C#N)C1(C#N)C#N
CCc1nc2c(n1)c1c(non1O)c1c2no[n+]1[O-]
Clc1ccc(Sc2oc(C=Nn3cnnc3)cc2Br)cc1
Cc1[nH][nH]c(=O)c1C(c1ccc(N(C)C)c(Br)c1)c1c(C)[nH][nH]c1=O
Cc1oc2c(C)c3oc(=O)c(CCC(=O)N4C[C@H]5C[C@@H](C4)c4cccc(=O)n4C5)c(C)c3cc2c1C
O=c1[nH]c2c(s1)C(c1ccco1)C1C3CCC(C3)C1S2
CCN(CC)Cc1c(CC(C)C)oc(C)c1C(=O)O
CCC(C)OC(=O)C[N+](C)(C)CCOC1CC2CCC1(C)C2(C)C
Cc1cc(C)c2c(c1)C(=c1sc3n(c1=O)CN(c1ccccc1)CN=3)C(=O)N2
O=C(N/N=C/c1sc(=O)[n-]c1-[n+]1ccc2ccccc2c1)c1ccccc1
CC1(OC(=O)C2CCCC2)C(=O)C=C2C=C(c3ccsc3)N(C3CCCC3)C=C2C1=O
Fc1ccc(C(c2nnnn2C2CCCC2)N(Cc2ccco2)CC2CCCO2)cc1
Oc1cccc(C(Nc2nccs2)c2ccc3cccnc3c2O)c1
CC(=O)O[C@H]1[C@@H](O)[C@H](O)[C@H](Oc2c(O)c(C)c3c4c2[C@@H](C)CC[C@@H]4[C@@H](C)C[C@H]3C=C(C)C)O[C@H]1C
CC(C)(C)C(=O)C1=NON(O)/C1=C(/N=O)C(C)(C)C
CC(C)c1ccc(C2C3CSCCC3=C(C#N)C(=N)C2(C#N)C#N)cc1
CCc1n[nH]c(=S)n1N=Cc1ccc(N(CC)CC)cc1
CN(/C=C/C1=[N+](C)c2ccccc2C1(C)C)c1ccccc1
O=C1C=C(O)/C(=C/NN2C(=O)C3C(C2=O)C2C=CC3C23CC3)C=C1[N+](=O)[O-]
CC1CCC(C(C)C)C(OCC(O)C[N+]2(C)CCCCC2)C1
C=c1c(O)c(O)cc2c1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C
COC(=O)C1=C(C(=O)OC)SC2(S1)C(C(=O)OC)=C(C(=O)OC)Sc1c2ssc1=O
CC(C)(C)c1ccc(-c2csc(NNC3=NCCCCC3)n2)cc1
S=C(NN=C(c1ccccc1)c1ccccn1)N(Cc1ccccn1)Cc1ccccn1
Cc1cn2c([NH-])c([CH+]c3ccc([N+](=O)[O-])o3)c(=O)nc2s1
C=CCc1cc(-c2cc(CC(C)Br)ccc2O)ccc1O
COc1cc(-c2ccc(C)cc2)cc(C(C)C#Cc2c(C)nc(N)nc2N)c1
CCC[N+]1(CC#CC2(O)CCCCC2)CCOCC1
CCN(CC)P(=O)(c1n(CC)cc[n+]1CC)N(CC)CC
CC=CC=CC(=O)C1C(=O)[C@]2(C)C(=O)C(C)(O)[C@H]1[C@H]([C@]1(C)OC(=O)C(C)C1=O)[C@H]2C(=O)C=CC=CC
O=C(N/[NH+]=C/[c-]1cc(Cl)cc([N+](=O)[O-])c1=O)c1cc(-c2ccccn2)nc2ccccc12
C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1
CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@]1(O)C[C@@H]1O[C@@]13C2=O
CCC#CCC(C)C(O)C#CC1C(O)CC2CC(=CCOCC(=O)O)CC21
Cc1ccc2c(c1)-c1c(ccn1CC(C)N)C2(C)C
Cc1cccc2[nH+]c(C(=O)NCC(C)[NH+](C)C)cn12
C=C1C(=O)[C@@]23C[C@H]4[C@@H]5[C@@]6(C)CCC[C@@]57[C@@H]2[C@@H](O)[C@@H]1C[C@H]3[C@H]7N4C6
Cc1cc(C)cc(-n2cccc2/C=C2/C(=N)N3C(=NC2=O)SN=C3S(C)(=O)=O)c1
C=C(C=C(C)c1sc(S)nc1O)c1sc(S)nc1O
Cc1c(P(=S)(c2ccccc2)c2ccccc2)[n+]2ccccc2n1C
C=C(C)Cn1c(O)c(C)sc1=NN=c1scc(O)n1C
CC1=C(CC/C(C)=C/CCC2=CC[C@H](C3=CC(=O)OC3O)O[C@H]2O)C(C)(C)CCC1
C=C/C(C)=C/[C@@]1(C)SC(=O)C(C(=O)C(F)(F)F)C1=O
C=CCSc1nnc2c(n1)-c1cccc3cccc-2c13
CC1(C)C2CCC(CN=C(N)CSS(=O)(=O)O)C1C2
Cc1ccc2c(C)cc[n+](CCCS(=O)(=O)[O-])c2c1
Oc1ccc(CN=Nc2ccc(Cl)nn2)c(O)c1O
O=[N+]([O-])c1c[cH-]c(N2CCOCC2)c2[c+]1[n-]o[n+]2=O
CCCOc1ccc(-n2c(O)cc(SC(=N)NN=C(C)c3cccs3)c2O)cc1
CN(C)P(=O)(C(Cl)=C(N1CCCCC1)N1CCCCC1)N(C)C
[C-]#[N+]c1c[nH]c(C(=O)Nc2ccc([C@@]3(O)C[C@]4(CO)CC[C@](CO)(C3)O4)cc2C2=CCC(C)(C)CC2)n1
O=c1c2cc(Br)cc3c2c(cn1[C@@H]1CN2CCC1CC2)NN3
CC1C(OC(=O)CCC(=O)NC(C)(C)CO)O[C@H]2OC3(C)CC[C@H]4[C@H](C)CCC1C24OO3
C[C@@H](NS(=O)(=O)CCCOCn1ccc(=O)[nH]c1=O)c1cccc(OC(F)(F)C(F)(F)F)c1
COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cc(F)c4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2
CC(C)OCCOc1n[nH]c2ccc(C3C(C#N)=C(C(F)F)N=C(C(F)F)C3C#N)cc12
Cn1c2c(c3cc(S(=O)(=O)c4ccc5sccc5c4)ccc31)C1CCC(C2)N1
Nc1ncc(-c2ccc(C3(c4noc(-c5cocn5)n4)CCC3)cn2)cn1
C#Cc1ccc(Nc2c(C(=O)NOCCO)cc(COCCO)c(F)c2F)c(F)c1
CC(C)CC(=O)C1C(=O)C(=O)N(c2ccc(-c3ccoc3)cc2)C1c1ccccc1C(=O)N(C)C
NC(=Nc1ccc2ccn(CCCN3CCOCC3)c2c1)c1ccoc1
NCCCCNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1
Cc1[nH+]c(C#Cc2ccc(-c3ccc(F)cc3)[nH+]c2)cs1
N#CC1(NC(=O)C2(NC(=O)N3CCC4(CCCC4)CC3)CCCCC2)CC1
CCc1ncnc(N2CCn3c(COC)nnc3C2)c1C#Cc1ccc(N)nc1
CSc1nn2c(C)c(Cl)c(C)nc2c1S(=O)(=O)c1ccccc1
CCOC(=O)CC(SP1(=S)OCC2(CCCCO2)C(C2CCCCO2)O1)C(=O)OCC
C1=CC(c2cccnc2Oc2ccc(Nc3ccccn3)cc2)CO1
CCCCCCN(CC)Cc1c(C(C)(C)C)nc2cc(/C=C/C(=O)NO)ccn12
O=C(O)[C@H]1[C@@H]2CN(c3ccc(C(=O)N4CCC(c5cccnc5)C4)c(SC4CCCCC4)n3)C[C@@H]21
Nc1[nH]nc(N=Cc2ncc[nH]2)c1-c1nc2ccccc2s1
[C-]#[N+]C1=C(c2ccc(F)cc2)N=C2COC(=O)C2C1c1cc2cn[nH]c2cc1F
NC1=N[C@@]2(c3ccc(F)s3)CN(c3ncccn3)C[C@H]2CS1
CNCc1ccc(C2=NOC(c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)C2)cc1
O=C1CN=C(n2cnc(CO)c2)C=C2c3cccc(I)c3CCN12
CC(C)(F)Cn1cc2c(n1)CN([C@H]1CSC(c3cc(F)cc(F)c3F)[C@@H](N)C1)C2
CN1C(=O)Cc2ccc(-c3sc(CC(C#N)NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)c(F)c3Br)cc21
O[C@@H]1Cc2ccccc2C(=C2CCNCC2)c2ccsc21
CO[C@@H]1COCC[C@@H]1N[C@@H]1C[C@H]2CCC[C@@]2(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)OC(C)(C)C)C1
CC[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@]21C=CC(=O)O1
Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)cccc1N1Cc2cc(C(C)(C)C)sc2C1=O
O=C(Cc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c2c1OC1(CCS(=O)(=O)CC1)O2
O=S1(=O)OC2(c3ccccc31)c1ccc(O)c(O)c1Oc1c2ccc(O)c1O
